num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S000279,2025-02-01T00:00:00Z,19:12,"call. luis de hoyos sainz, 18",18,14,moratalaz,atropello a persona,despejado,turismo,peaton,30-34,H,1,atención en urgencias sin posterior ingreso,445816,4472952,N,
2025S000284,2025-02-01T00:00:00Z,19:00,"call. algodonales, 35",35,6,tetuan,alcance,despejado,furgoneta,conductor,35-39,H,14,sin asistencia sanitaria,440462,4479168,N,
2025S000284,2025-02-01T00:00:00Z,19:00,"call. algodonales, 35",35,6,tetuan,alcance,despejado,turismo,conductor,35-39,H,14,sin asistencia sanitaria,440462,4479168,N,
2025S000294,2025-02-01T00:00:00Z,19:25,"call. calamina, 8",8,17,villaverde,atropello a persona,despejado,turismo,conductor,30-34,H,14,sin asistencia sanitaria,439568,4466467,N,
2025S000294,2025-02-01T00:00:00Z,19:25,"call. calamina, 8",8,17,villaverde,atropello a persona,despejado,turismo,peaton,60-64,M,7,asistencia sanitaria sólo en el lugar del accidente,439568,4466467,N,
2025S000300,2025-02-01T00:00:00Z,18:55,avda. miguel delibes / call. jose escobar y saliente,50,19,vicalvaro,alcance,despejado,furgoneta,conductor,desconocido,Desconocido,,,452342,4472944,N,
2025S000300,2025-02-01T00:00:00Z,18:55,avda. miguel delibes / call. jose escobar y saliente,50,19,vicalvaro,alcance,despejado,motocicleta > 125cc,conductor,35-39,M,2,ingreso inferior o igual a 24 horas,452342,4472944,N,
2025S000300,2025-02-01T00:00:00Z,18:55,avda. miguel delibes / call. jose escobar y saliente,50,19,vicalvaro,alcance,despejado,turismo,conductor,30-34,M,14,sin asistencia sanitaria,452342,4472944,N,
2025S000305,2025-02-01T00:00:00Z,19:30,"call. adolfo bioy casares, 2",2,18,villa de vallecas,colision lateral,despejado,furgoneta,conductor,35-39,H,,,449130,4468898,N,
2025S000305,2025-02-01T00:00:00Z,19:30,"call. adolfo bioy casares, 2",2,18,villa de vallecas,colision lateral,despejado,turismo,conductor,desconocido,Desconocido,,,449130,4468898,N,
2025S000306,2025-02-01T00:00:00Z,18:30,"call. alcala, 211",211,4,salamanca,colision multiple,despejado,turismo,conductor,18-20,M,,,443443,4475591,N,
2025S000306,2025-02-01T00:00:00Z,18:30,"call. alcala, 211",211,4,salamanca,colision multiple,despejado,turismo,conductor,45-49,H,,,443443,4475591,N,
2025S000306,2025-02-01T00:00:00Z,18:30,"call. alcala, 211",211,4,salamanca,colision multiple,despejado,turismo,conductor,65-69,H,,,443443,4475591,N,
2025S000306,2025-02-01T00:00:00Z,18:30,"call. alcala, 211",211,4,salamanca,colision multiple,despejado,turismo,pasajero,65-69,M,,,443443,4475591,N,
2025S000311,2025-02-01T00:00:00Z,20:10,"ronda. atocha, 1",1,2,arganzuela,caida,despejado,autobus articulado,conductor,55-59,H,14,sin asistencia sanitaria,441086,4473191,N,
2025S000311,2025-02-01T00:00:00Z,20:10,"ronda. atocha, 1",1,2,arganzuela,caida,despejado,autobus articulado,pasajero,70-74,M,7,asistencia sanitaria sólo en el lugar del accidente,441086,4473191,N,
2025S000313,2025-02-01T00:00:00Z,20:55,"avda. planetario, 1a",1A,2,arganzuela,choque contra obstaculo fijo,despejado,furgoneta,conductor,30-34,M,,,442273,4471812,N,
2025S000313,2025-02-01T00:00:00Z,20:55,"avda. planetario, 1a",1A,2,arganzuela,choque contra obstaculo fijo,despejado,furgoneta,pasajero,menor5,H,,,442273,4471812,N,
2025S000313,2025-02-01T00:00:00Z,20:55,"avda. planetario, 1a",1A,2,arganzuela,choque contra obstaculo fijo,despejado,turismo,conductor,40-44,H,,,442273,4471812,N,
2025S000313,2025-02-01T00:00:00Z,20:55,"avda. planetario, 1a",1A,2,arganzuela,choque contra obstaculo fijo,despejado,turismo,pasajero,40-44,M,,,442273,4471812,N,
2025S000374,2025-02-01T00:00:00Z,21:30,call. arroyo fontarron / autov. a-3,357,14,moratalaz,alcance,despejado,motocicleta > 125cc,conductor,60-64,M,7,asistencia sanitaria sólo en el lugar del accidente,445769,4471790,N,
2025S000374,2025-02-01T00:00:00Z,21:30,call. arroyo fontarron / autov. a-3,357,14,moratalaz,alcance,despejado,turismo,conductor,30-34,M,14,sin asistencia sanitaria,445769,4471790,N,
2025S000397,2025-02-01T00:00:00Z,22:50,"call. jose del hierro, 53",53,15,ciudad lineal,colision fronto-lateral,despejado,furgoneta,conductor,25-29,H,,,445491,4476871,N,
2025S000397,2025-02-01T00:00:00Z,22:50,"call. jose del hierro, 53",53,15,ciudad lineal,colision fronto-lateral,despejado,turismo,conductor,35-39,M,,,445491,4476871,N,
2025S000398,2025-02-01T00:00:00Z,00:15,call. ginzo de limia / call. sinesio delgado,2,8,fuencarral-el pardo,colision fronto-lateral,despejado,turismo,conductor,21-24,M,7,asistencia sanitaria sólo en el lugar del accidente,440459,4480599,N,
2025S000398,2025-02-01T00:00:00Z,00:15,call. ginzo de limia / call. sinesio delgado,2,8,fuencarral-el pardo,colision fronto-lateral,despejado,turismo,conductor,21-24,M,14,sin asistencia sanitaria,440459,4480599,N,
2025S000398,2025-02-01T00:00:00Z,00:15,call. ginzo de limia / call. sinesio delgado,2,8,fuencarral-el pardo,colision fronto-lateral,despejado,turismo,pasajero,25-29,M,14,sin asistencia sanitaria,440459,4480599,N,
2025S000398,2025-02-01T00:00:00Z,00:15,call. ginzo de limia / call. sinesio delgado,2,8,fuencarral-el pardo,colision fronto-lateral,despejado,turismo,pasajero,30-34,M,7,asistencia sanitaria sólo en el lugar del accidente,440459,4480599,N,
2025S000398,2025-02-01T00:00:00Z,00:15,call. ginzo de limia / call. sinesio delgado,2,8,fuencarral-el pardo,colision fronto-lateral,despejado,turismo,pasajero,40-44,M,7,asistencia sanitaria sólo en el lugar del accidente,440459,4480599,N,
2025S000411,2025-02-01T00:00:00Z,21:50,call. alcala / fuent. cibeles,46,1,centro,alcance,,cuadriciclo no ligero,conductor,25-29,H,,,440973,4474482,N,
2025S000411,2025-02-01T00:00:00Z,21:50,call. alcala / fuent. cibeles,46,1,centro,alcance,,turismo,conductor,desconocido,Desconocido,,,440973,4474482,N,
2025S000412,2025-02-01T00:00:00Z,22:40,"avda. daroca, 115",115,15,ciudad lineal,colision frontal,despejado,motocicleta hasta 125cc,conductor,25-29,H,7,asistencia sanitaria sólo en el lugar del accidente,446539,4474363,N,
2025S000412,2025-02-01T00:00:00Z,22:40,"avda. daroca, 115",115,15,ciudad lineal,colision frontal,despejado,turismo,conductor,25-29,H,14,sin asistencia sanitaria,446539,4474363,N,
2025S000416,2025-02-01T00:00:00Z,12:50,call. carpio y torta / call. prado merinero,3,11,carabanchel,colision fronto-lateral,despejado,turismo,conductor,18-20,H,,,435958,4468478,N,
2025S000416,2025-02-01T00:00:00Z,12:50,call. carpio y torta / call. prado merinero,3,11,carabanchel,colision fronto-lateral,despejado,turismo,conductor,21-24,H,,,435958,4468478,N,
2025S000416,2025-02-01T00:00:00Z,12:50,call. carpio y torta / call. prado merinero,3,11,carabanchel,colision fronto-lateral,despejado,turismo,conductor,desconocido,Desconocido,,,435958,4468478,N,
2025S000416,2025-02-01T00:00:00Z,12:50,call. carpio y torta / call. prado merinero,3,11,carabanchel,colision fronto-lateral,despejado,turismo,pasajero,25-29,H,,,435958,4468478,N,
2025S000432,2025-02-01T00:00:00Z,11:00,gta. ermita de la virgen de la soledad / autov. m-11,0,21,barajas,alcance,despejado,turismo,conductor,30-34,H,,,450584,4479818,N,
2025S000432,2025-02-01T00:00:00Z,11:00,gta. ermita de la virgen de la soledad / autov. m-11,0,21,barajas,alcance,despejado,turismo,conductor,60-64,H,,,450584,4479818,N,
2025S000432,2025-02-01T00:00:00Z,11:00,gta. ermita de la virgen de la soledad / autov. m-11,0,21,barajas,alcance,despejado,turismo,pasajero,21-24,H,,,450584,4479818,N,
2025S024458,2025-02-01T00:00:00Z,10:13,"plaza. torcuato fernandez miranda, 0",0,8,fuencarral-el pardo,otro,,turismo,conductor,30-34,M,,,439053,4483031,N,
2025S024458,2025-02-01T00:00:00Z,10:13,"plaza. torcuato fernandez miranda, 0",0,8,fuencarral-el pardo,otro,,turismo,conductor,desconocido,Desconocido,,,439053,4483031,N,
2025S000414,2025-03-01T00:00:00Z,05:01,"call. eduardo barreiros, 106",106,17,villaverde,alcance,,camion rigido,conductor,50-54,M,,,440354,4467830,N,
2025S000414,2025-03-01T00:00:00Z,05:01,"call. eduardo barreiros, 106",106,17,villaverde,alcance,,turismo,conductor,25-29,H,,,440354,4467830,N,
2025S000415,2025-03-01T00:00:00Z,05:30,"call. carranza, 19",19,1,centro,choque contra obstaculo fijo,despejado,turismo,conductor,18-20,H,,,440205,4475664,N,
2025S000415,2025-03-01T00:00:00Z,05:30,"call. carranza, 19",19,1,centro,choque contra obstaculo fijo,despejado,turismo,pasajero,18-20,H,,,440205,4475664,N,
2025S000417,2025-03-01T00:00:00Z,06:45,"ctra. villaverde a vallecas, 275",275,18,villa de vallecas,choque contra obstaculo fijo,despejado,motocicleta hasta 125cc,conductor,desconocido,Desconocido,,,444443,4468640,N,
2025S000417,2025-03-01T00:00:00Z,06:45,"ctra. villaverde a vallecas, 275",275,18,villa de vallecas,choque contra obstaculo fijo,despejado,todo terreno,conductor,25-29,H,,,444443,4468640,N,
2025S000417,2025-03-01T00:00:00Z,06:45,"ctra. villaverde a vallecas, 275",275,18,villa de vallecas,choque contra obstaculo fijo,despejado,turismo,conductor,desconocido,Desconocido,,,444443,4468640,N,
2025S000418,2025-03-01T00:00:00Z,08:15,"call. o'donnell, 37",37,4,salamanca,atropello a persona,despejado,motocicleta > 125cc,conductor,45-49,H,14,sin asistencia sanitaria,442673,4474769,N,
2025S000418,2025-03-01T00:00:00Z,08:15,"call. o'donnell, 37",37,4,salamanca,atropello a persona,despejado,motocicleta > 125cc,pasajero,30-34,M,14,sin asistencia sanitaria,442673,4474769,N,
2025S000418,2025-03-01T00:00:00Z,08:15,"call. o'donnell, 37",37,4,salamanca,atropello a persona,despejado,motocicleta > 125cc,peaton,más74,H,3,ingreso superior a 24 horas,442673,4474769,N,
2025S000419,2025-03-01T00:00:00Z,07:00,call. camino de los vinateros / call. arroyo de la media legua,47,14,moratalaz,alcance,despejado,motocicleta hasta 125cc,conductor,60-64,H,7,asistencia sanitaria sólo en el lugar del accidente,444431,4473554,N,
2025S000419,2025-03-01T00:00:00Z,07:00,call. camino de los vinateros / call. arroyo de la media legua,47,14,moratalaz,alcance,despejado,todo terreno,conductor,40-44,H,14,sin asistencia sanitaria,444431,4473554,N,
2025S000420,2025-03-01T00:00:00Z,09:10,"ronda. atocha, 25",25,2,arganzuela,caida,despejado,motocicleta hasta 125cc,conductor,35-39,M,6,asistencia sanitaria inmediata en centro de salud o mutua,441196,4473260,N,
2025S000420,2025-03-01T00:00:00Z,09:10,"ronda. atocha, 25",25,2,arganzuela,caida,despejado,turismo,conductor,desconocido,Desconocido,,,441196,4473260,,
2025S000433,2025-03-01T00:00:00Z,10:00,call. alcala / call. argentina,333,15,ciudad lineal,colision fronto-lateral,despejado,motocicleta hasta 125cc,conductor,30-34,H,,,444968,4476028,N,
2025S000433,2025-03-01T00:00:00Z,10:00,call. alcala / call. argentina,333,15,ciudad lineal,colision fronto-lateral,despejado,turismo,conductor,más74,H,,,444968,4476028,N,
2025S000445,2025-03-01T00:00:00Z,11:00,"avda. pio xii, 26",26,5,chamartin,colision multiple,nublado,turismo,conductor,35-39,H,14,sin asistencia sanitaria,442789,4479762,N,
2025S000445,2025-03-01T00:00:00Z,11:00,"avda. pio xii, 26",26,5,chamartin,colision multiple,nublado,turismo,conductor,45-49,H,,,442789,4479762,N,
2025S000445,2025-03-01T00:00:00Z,11:00,"avda. pio xii, 26",26,5,chamartin,colision multiple,nublado,turismo,conductor,más74,M,14,sin asistencia sanitaria,442789,4479762,N,
2025S000445,2025-03-01T00:00:00Z,11:00,"avda. pio xii, 26",26,5,chamartin,colision multiple,nublado,turismo,pasajero,40-44,M,,,442789,4479762,N,
2025S000445,2025-03-01T00:00:00Z,11:00,"avda. pio xii, 26",26,5,chamartin,colision multiple,nublado,turismo,pasajero,más74,M,,,442789,4479762,N,
2025S000452,2025-03-01T00:00:00Z,11:00,avda. gran via de villaverde / avda. andalucia,16,17,villaverde,alcance,despejado,furgoneta,conductor,30-34,H,14,sin asistencia sanitaria,441141,4466419,N,
2025S000452,2025-03-01T00:00:00Z,11:00,avda. gran via de villaverde / avda. andalucia,16,17,villaverde,alcance,despejado,turismo,conductor,50-54,M,14,sin asistencia sanitaria,441141,4466419,N,
2025S000456,2025-03-01T00:00:00Z,11:15,call. arroyo de la media legua / autov. m-23,72,14,moratalaz,solo salida de la via,,furgoneta,conductor,60-64,H,,,445136,4474054,N,
2025S000456,2025-03-01T00:00:00Z,11:15,call. arroyo de la media legua / autov. m-23,72,14,moratalaz,solo salida de la via,,furgoneta,pasajero,25-29,H,,,445136,4474054,N,
2025S000469,2025-03-01T00:00:00Z,12:15,"call. san maximiliano, 45",45,15,ciudad lineal,choque contra obstaculo fijo,despejado,furgoneta,conductor,45-49,M,,,444630,4475196,N,
2025S000469,2025-03-01T00:00:00Z,12:15,"call. san maximiliano, 45",45,15,ciudad lineal,choque contra obstaculo fijo,despejado,turismo,conductor,desconocido,Desconocido,,,444630,4475196,N,
2025S000473,2025-03-01T00:00:00Z,13:20,paseo. castellana / call. goya,2,4,salamanca,colision fronto-lateral,despejado,turismo,conductor,35-39,M,14,sin asistencia sanitaria,441451,4475230,N,
2025S000473,2025-03-01T00:00:00Z,13:20,paseo. castellana / call. goya,2,4,salamanca,colision fronto-lateral,despejado,turismo,conductor,50-54,M,14,sin asistencia sanitaria,441451,4475230,N,
2025S000479,2025-03-01T00:00:00Z,13:10,"call. eugenia de montijo, 75",75,11,carabanchel,colision frontal,,turismo,conductor,45-49,H,,,436413,4469903,N,
2025S000479,2025-03-01T00:00:00Z,13:10,"call. eugenia de montijo, 75",75,11,carabanchel,colision frontal,,turismo,conductor,50-54,H,,,436413,4469903,N,
2025S000483,2025-03-01T00:00:00Z,12:50,call. doctor esquerdo / call. ibiza,46,3,retiro,colision lateral,despejado,turismo,conductor,50-54,H,,,443213,4474378,N,
2025S000483,2025-03-01T00:00:00Z,12:50,call. doctor esquerdo / call. ibiza,46,3,retiro,colision lateral,despejado,vehiculo articulado,conductor,55-59,H,,,443213,4474378,N,
2025S000484,2025-03-01T00:00:00Z,13:04,"call. palos de la frontera, 23a",23A,2,arganzuela,colision lateral,despejado,camion rigido,conductor,desconocido,Desconocido,,,441003,4472741,N,
2025S000484,2025-03-01T00:00:00Z,13:04,"call. palos de la frontera, 23a",23A,2,arganzuela,colision lateral,despejado,turismo,conductor,45-49,M,,,441003,4472741,N,
2025S000486,2025-03-01T00:00:00Z,13:20,ctra. villaverde a vallecas / call. casas de miravete,269,18,villa de vallecas,colision lateral,despejado,tractocamion,conductor,55-59,H,,,445614,4469251,N,
2025S000486,2025-03-01T00:00:00Z,13:20,ctra. villaverde a vallecas / call. casas de miravete,269,18,villa de vallecas,colision lateral,despejado,turismo,conductor,55-59,H,,,445614,4469251,N,
2025S000486,2025-03-01T00:00:00Z,13:20,ctra. villaverde a vallecas / call. casas de miravete,269,18,villa de vallecas,colision lateral,despejado,turismo,pasajero,18-20,M,14,sin asistencia sanitaria,445614,4469251,N,
2025S000486,2025-03-01T00:00:00Z,13:20,ctra. villaverde a vallecas / call. casas de miravete,269,18,villa de vallecas,colision lateral,despejado,turismo,pasajero,55-59,M,14,sin asistencia sanitaria,445614,4469251,N,
2025S000486,2025-03-01T00:00:00Z,13:20,ctra. villaverde a vallecas / call. casas de miravete,269,18,villa de vallecas,colision lateral,despejado,turismo,pasajero,menor5,H,14,sin asistencia sanitaria,445614,4469251,N,
2025S000487,2025-03-01T00:00:00Z,13:20,"call. principe de vergara, 262",262,5,chamartin,alcance,,motocicleta hasta 125cc,conductor,35-39,M,,,442604,4478689,N,
2025S000487,2025-03-01T00:00:00Z,13:20,"call. principe de vergara, 262",262,5,chamartin,alcance,,turismo,conductor,35-39,H,,,442604,4478689,N,
2025S000488,2025-03-01T00:00:00Z,13:40,avda. cardenal herrera oria / autov. m-30,427I,8,fuencarral-el pardo,caida,despejado,motocicleta hasta 125cc,conductor,40-44,H,6,asistencia sanitaria inmediata en centro de salud o mutua,436296,4480875,N,
2025S000489,2025-03-01T00:00:00Z,14:00,"call. isla de arosa, 15",15,8,fuencarral-el pardo,atropello a persona,lluvia debil,ciclomotor,conductor,25-29,H,14,sin asistencia sanitaria,439208,4481246,N,
2025S000489,2025-03-01T00:00:00Z,14:00,"call. isla de arosa, 15",15,8,fuencarral-el pardo,atropello a persona,lluvia debil,ciclomotor,peaton,más74,H,3,ingreso superior a 24 horas,439208,4481246,N,
2025S000490,2025-03-01T00:00:00Z,15:00,"call. raimundo fernandez villaverde, 49",49,6,tetuan,choque contra obstaculo fijo,,autobus,conductor,50-54,H,,,440906,4477564,N,
2025S000511,2025-03-01T00:00:00Z,15:00,call. santiago de compostela / gta. reales academias,50,8,fuencarral-el pardo,colision lateral,lluvia debil,semiremolque,conductor,60-64,H,,,440195,4481492,N,
2025S000511,2025-03-01T00:00:00Z,15:00,call. santiago de compostela / gta. reales academias,50,8,fuencarral-el pardo,colision lateral,lluvia debil,turismo,conductor,30-34,H,,,440195,4481492,N,
2025S000514,2025-03-01T00:00:00Z,14:50,"avda. america, 54",54,4,salamanca,colision multiple,lluvia debil,todo terreno,conductor,35-39,H,14,sin asistencia sanitaria,443580,4477119,N,
2025S000514,2025-03-01T00:00:00Z,14:50,"avda. america, 54",54,4,salamanca,colision multiple,lluvia debil,todo terreno,pasajero,45-49,M,14,sin asistencia sanitaria,443580,4477119,N,
2025S000514,2025-03-01T00:00:00Z,14:50,"avda. america, 54",54,4,salamanca,colision multiple,lluvia debil,turismo,conductor,25-29,H,14,sin asistencia sanitaria,443580,4477119,N,
2025S000514,2025-03-01T00:00:00Z,14:50,"avda. america, 54",54,4,salamanca,colision multiple,lluvia debil,turismo,conductor,30-34,H,6,asistencia sanitaria inmediata en centro de salud o mutua,443580,4477119,N,
2025S000514,2025-03-01T00:00:00Z,14:50,"avda. america, 54",54,4,salamanca,colision multiple,lluvia debil,turismo,pasajero,60-64,H,6,asistencia sanitaria inmediata en centro de salud o mutua,443580,4477119,N,
2025S000514,2025-03-01T00:00:00Z,14:50,"avda. america, 54",54,4,salamanca,colision multiple,lluvia debil,turismo,pasajero,60-64,M,6,asistencia sanitaria inmediata en centro de salud o mutua,443580,4477119,N,
2025S000516,2025-03-01T00:00:00Z,17:29,"plaza. chamberi, 11",11,7,chamberi,caida,nublado,motocicleta hasta 125cc,conductor,25-29,H,7,asistencia sanitaria sólo en el lugar del accidente,440854,4475979,N,
2025S000519,2025-03-01T00:00:00Z,16:30,call. san florencio / call. pico del saltadero,3,13,puente de vallecas,colision fronto-lateral,nublado,turismo,conductor,35-39,H,,,443988,4472853,N,
2025S000519,2025-03-01T00:00:00Z,16:30,call. san florencio / call. pico del saltadero,3,13,puente de vallecas,colision fronto-lateral,nublado,turismo,conductor,35-39,M,,,443988,4472853,N,
2025S000521,2025-03-01T00:00:00Z,17:30,"paseo. chopera, 4",4,2,arganzuela,alcance,lluvia debil,turismo,conductor,40-44,H,14,sin asistencia sanitaria,440482,4471906,N,
2025S000521,2025-03-01T00:00:00Z,17:30,"paseo. chopera, 4",4,2,arganzuela,alcance,lluvia debil,turismo,conductor,60-64,H,14,sin asistencia sanitaria,440482,4471906,N,
